NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER,YearQuarter,YearQuarter_UniqueCarrierName,SGeneral_Admin,Mail,FUEL RATE,FUEL_EXP,FUEL_EXP/PAX ( in cents)
-6562.3,-7136.37,19483.69,167.11,453.52,452.71,0.81,,,,203.82,,203.82,,44.1,20352.24,16619.95,3185.27,2574.57,3616.06,2231.3,-2402.65,,1473.01,191.1,27488.61,-446.7,-46.8,,-3.14,,1070.7,574.07,-6562.3,,-6562.3,,,,-6562.3,,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2,2,2008,2,20082,20082Hawaiian Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
62149.76,57086.32,275787.39,,8368.46,6752.38,1616.08,,,,8786.23,6938.99,1847.24,,6602.35,299544.43,149640.02,33644.11,19476.43,28874.36,16888.36,-18177.96,,10667,1445.79,242458.11,-3940.02,-412.77,,-27.7,,9443.92,5063.44,62149.76,,62149.76,,,,62149.76,,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,5375,D,2,2,2008,2,20082,20082Hawaiian Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
-4259.1,-8209.39,26280.36,133.05,566.48,562.29,4.19,,,,212.43,,212.43,,54.19,27246.51,19007.15,2663.11,2723.75,4116.74,1404.68,3751.05,,1647.53,141.91,35455.9,-487.94,-54.51,,-4.28,,-847.04,-1393.76,-9603.15,-5344.05,-4259.1,,,,-4259.1,,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2,2,2008,3,20083,20083Hawaiian Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
11080.01,35864.93,285761.19,,10046.96,7551.46,2495.49,1130.64,1130.64,,9042.45,6711.06,2331.4,,6721.64,312702.89,155005.64,27832.96,18380.16,29189.62,9466.34,25297.61,,10708.62,957.03,276837.96,-3809.78,-425.61,,-33.4,,-6613.62,-10882.41,24982.52,13902.51,11080.01,,,,11080.01,,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,5375,D,2,2,2008,3,20083,20083Hawaiian Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
-33153.85,44169.75,244948.82,,13253.49,6833.88,6419.61,2642.86,2642.86,,8278.11,6038.26,2239.85,,7421.42,276544.7,111228.88,30164.86,19936.97,31429.22,13680.03,13296.1,,11722.57,916.32,232374.95,-3602.79,-1191.37,-617,-54.51,,-24913.65,-30379.32,13790.43,46944.28,-33153.85,,,,-33153.85,,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,5375,D,2,2,2008,4,20084,20084Hawaiian Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
21808.07,-5240.98,23065.18,149.39,513.44,513.18,0.26,,,,280.2,,280.2,,47.99,24056.2,13364.09,2806.13,2921.49,4434.49,2010.46,1953.04,,1672.88,134.6,29297.18,-454.23,-150.21,-77.79,-6.87,,-3141.04,-3830.14,-9071.12,-30879.19,21808.07,,,,21808.07,,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2,2,2008,4,20084,20084Hawaiian Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
-11531,-19861,172463,,950,605,345,,,,1566,1566,,187,2092,177258,88521,28163,6878,18629,10047,34712,,10169,,197119,-2739,-2354,-3,5942,,1429,2275,-17586,-6055,-11531,,,,-11531,,19687,QX,Horizon Air,QX,Horizon Air,6580,D,2,2,2008,1,20081,20081Horizon Air,#N/A,#N/A,#N/A,#N/A,#N/A
8341,-11298,184555,,1105,725,380,,,,1586,1586,,192,1420,188858,99175,28527,6871,17792,9977,28164,,9650,,200156,-3402,-1520,12,27490,,1453,24033,12735,4394,8341,,,,8341,,19687,QX,Horizon Air,QX,Horizon Air,6580,D,2,2,2008,2,20082,20082Horizon Air,#N/A,#N/A,#N/A,#N/A,#N/A
-16552,8481,198617,,1587,759,828,,,,2115,2115,,192,1556,204067,98833,26444,6819,17312,10545,26655,,8978,,195586,-3374,-1296,63,-30244,,1193,-33658,-25177,-8625,-16552,,,,-16552,,19687,QX,Horizon Air,QX,Horizon Air,6580,D,2,2,2008,3,20083,20083Horizon Air,#N/A,#N/A,#N/A,#N/A,#N/A
-17080,8280,157945,,1827,635,1192,20,20,,1933,1933,,208,1832,163765,67476,22113,6282,16270,8334,26323,,8687,,155485,-3879,-1996,133,-29730,,1443,-34029,-25749,-8669,-17080,,,,-17080,,19687,QX,Horizon Air,QX,Horizon Air,6580,D,2,2,2008,4,20084,20084Horizon Air,#N/A,#N/A,#N/A,#N/A,#N/A
-8053.06,18004.41,748485.02,3294.47,4975.93,565.5,4410.43,1137.32,1137.32,,28838.44,24970.24,3868.21,,29566.29,816297.47,424339.29,58760.87,41886.74,129846.85,55673.32,34980.73,,44834.14,7971.11,798293.06,-55555.63,13714.54,4.09,-359.56,,11627.55,-30569.01,-12564.6,-4511.53,-8053.06,,,,-8053.06,,20409,B6,JetBlue Airways,B6,JetBlue Airways,6673,D,3,3,2008,1,20081,20081JetBlue Airways,#N/A,#N/A,#N/A,#N/A,#N/A
-6437.05,9179.07,778624.49,3178.05,8225.72,951.17,7274.55,2642.65,2642.65,,34020.73,28814.08,5206.65,,32373.02,859064.67,483233.65,55776.62,40876.25,121965.66,56747.15,35537.66,,46058.26,9690.35,849885.6,-53691.89,14126.04,-6.15,13212.37,,7104.35,-19255.28,-10076.21,-3639.16,-6437.05,,,,-6437.05,,20409,B6,JetBlue Airways,B6,JetBlue Airways,6673,D,3,3,2008,2,20082,20082JetBlue Airways,#N/A,#N/A,#N/A,#N/A,#N/A
-4319.52,14056.16,806410.67,2542.65,13255.69,1136.95,12118.74,3250.37,3250.37,,41015.64,35400.2,5615.44,,37194.66,903669.67,512729.71,56650.25,40474.97,127491.92,53874.45,32617.42,,53718.84,12055.96,889613.52,-63394.6,14759.8,-23.66,23080.51,,6998.48,-18579.46,-4523.31,-203.79,-4319.52,,,,-4319.52,,20409,B6,JetBlue Airways,B6,JetBlue Airways,6673,D,3,3,2008,3,20083,20083JetBlue Airways,#N/A,#N/A,#N/A,#N/A,#N/A
-64170.73,33368.51,683830.26,2195.92,12479.53,1483.3,10996.22,1836.7,1836.7,,36317.98,32769.96,3548.02,,32399.27,769059.66,375989.11,51549.95,39284.42,121992.85,46238.89,34702.27,,57132.4,8801.25,735691.15,-57147.03,5028.18,5.81,-39658.11,,3403.44,-88367.71,-54999.2,9171.53,-64170.73,,,,-64170.73,,20409,B6,JetBlue Airways,B6,JetBlue Airways,6673,D,3,3,2008,4,20084,20084JetBlue Airways,#N/A,#N/A,#N/A,#N/A,#N/A
7061.95,9980.27,38341,,576.2,68.49,507.71,,,,1676.85,1513.03,163.82,,1495.92,42089.96,16732.48,2229.85,1751.77,4815.87,2063.87,1576.66,,2546.39,392.8,32109.69,-2550.47,224.41,0.26,-1769.94,,168.1,-3927.64,6052.63,-1009.32,7061.95,,,,7061.95,,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2008,4,20084,20084JetBlue Airways,#N/A,#N/A,#N/A,#N/A,#N/A
-4006.39,-4006.39,,52884.91,47476.26,47476.26,,30357.12,,30357.12,,,,,51241.41,181959.7,89097.67,26484.81,,15710.72,,5673.98,,3942.29,45056.63,185966.09,,,,,,,,-4006.39,,-4006.39,,,,-4006.39,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,2,2,2008,1,20081,20081Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
-500.16,-1120.85,,,2522.26,2522.26,,,,,,,,,,2522.26,1265.08,376.05,,223.07,752.98,80.56,,305.61,639.75,3643.11,-93.2,713.9,,,,,620.69,-500.16,,-500.16,,,,-500.16,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,6683,D,2,2,2008,1,20081,20081Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
-7049.64,-7049.64,,63558.12,57284.13,57284.13,,24716.21,,24716.21,,,,,57083.4,202641.87,102681.93,28818.75,,15689.54,,7063.92,,5284.74,50152.64,209691.51,,,,,,,,-7049.64,,-7049.64,,,,-7049.64,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,2,2,2008,2,20082,20082Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
6100.66,-1005.33,,,2339.18,2339.18,,,,,,,,,,2339.18,1142.06,320.53,,174.5,761.06,78.57,,309.97,557.82,3344.51,-866.86,294.19,,7678.66,,,7105.99,6100.66,,6100.66,,,,6100.66,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,6683,D,2,2,2008,2,20082,20082Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
-9295.63,-9295.63,,58950.7,62382.58,62382.58,,32412.14,,32412.14,,,,,52895.86,206641.28,106639.56,32791.41,,15142.57,,5847.37,,7845.47,47670.53,215936.91,,,,,,,,-9295.63,,-9295.63,,,,-9295.63,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,2,2,2008,3,20083,20083Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
1942.98,-1020.31,,,2401.13,2401.13,,,,,,,,,,2401.13,1186.08,364.72,,168.42,754.94,65.04,,352.04,530.21,3421.44,-1333.04,245.02,,4051.3,,,2963.28,1942.98,,1942.98,,,,1942.98,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,6683,D,2,2,2008,3,20083,20083Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
-17526.01,-4967.57,,65068.88,39706.45,39706.45,,28278.07,,28278.07,,,,,51369.56,184422.96,82704.02,28383.72,,13990.74,,6216.4,,7525.42,50570.23,189390.53,,,,,,-12558.45,-12558.45,-17526.01,,-17526.01,,,,-17526.01,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,2,2,2008,4,20084,20084Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
-4282.19,-1071.92,,,2064.89,2064.89,,,,,,,,,,2064.89,919.86,315.69,,155.61,761.18,69.14,,352.86,562.46,3136.81,-1358.74,128.11,,-1839.96,,-139.68,-3210.27,-4282.19,,-4282.19,,,,-4282.19,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,6683,D,2,2,2008,4,20084,20084Kalitta Air LLC,#N/A,#N/A,#N/A,#N/A,#N/A
4757.99,4722.56,,2916.41,1179.86,1179.86,,16253.63,,16253.63,32.88,,32.88,,1103.16,21485.94,8260.54,4229.8,,,,,2354.55,1916.98,1.5,16763.38,,,,,,42.42,42.42,4764.99,7,4757.99,,,,4757.99,,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,6699,D,1,1,2008,1,20081,20081Lynden Air Cargo Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
3899.77,3885.81,,2909.91,1588.4,1588.4,,18900.12,,18900.12,2.52,,2.52,,935.09,24336.05,9904.37,5032.69,,,,,3359.06,2070.81,83.31,20450.24,,,,,,20.96,20.96,3906.77,7,3899.77,,,,3899.77,,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,6699,D,1,1,2008,2,20082,20082Lynden Air Cargo Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
4984.07,4982.61,,3221.82,1663.27,1663.27,,20311.39,,20311.39,-0.64,,-0.64,,715.24,25911.07,11211.41,4437.8,,,,,3364.93,1866.2,48.12,20928.47,,,,,,35.47,35.47,5018.07,34,4984.07,,,,4984.07,,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,6699,D,1,1,2008,3,20083,20083Lynden Air Cargo Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
5868.88,5875.07,,3449.06,1403.89,1403.89,,18964.84,,18964.84,0.73,,0.73,,1433.91,25252.42,9831.12,4716.67,,,,,3070.98,1743.63,14.95,19377.35,,,,,,14.47,14.47,5889.54,20.65,5868.88,,,,5868.88,,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,6699,D,1,1,2008,4,20084,20084Lynden Air Cargo Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
1907.07,3039.83,11750.28,,,,,,,,,,,,,11750.28,3713.41,1901.6,,,,,1954.43,1141.02,,8710.45,-1151.57,23.26,0.56,,,-5,-1132.76,1907.07,,1907.07,,,,1907.07,,21217,L3,Lynx Aviation d/b/a Frontier Airlines,L4,Lynx Aviation d/b/a Frontier Airlines,1139,D,1,1,2008,1,20081,20081Lynx Aviation d/b/a Frontier Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
1289.01,3236.95,12034.89,,,,,,,,,,,,,12034.89,3908.17,1803.13,,,,,1890.04,1196.6,,8797.94,-1279.44,-577.7,0.22,,,-91.02,-1947.95,1289.01,,1289.01,,,,1289.01,,21217,L3,Lynx Aviation d/b/a Frontier Airlines,L4,Lynx Aviation d/b/a Frontier Airlines,1139,D,1,1,2008,2,20082,20082Lynx Aviation d/b/a Frontier Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
1590.45,3438.62,12842.76,,,,,,,,,,,,,12842.76,3733.93,2487.07,,,,,1964.88,1218.26,,9404.14,-1264.62,-601.7,,,,18.15,-1848.17,1590.45,,1590.45,,,,1590.45,,21217,L3,Lynx Aviation d/b/a Frontier Airlines,L4,Lynx Aviation d/b/a Frontier Airlines,1139,D,1,1,2008,3,20083,20083Lynx Aviation d/b/a Frontier Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
1898.06,3656.31,13037.09,,,,,,,,,,,,,13037.09,3783.33,2209.04,,,,,2138.99,1249.43,,9380.78,-1188.84,-512.11,,,,-57.3,-1758.25,1898.06,,1898.06,,,,1898.06,,21217,L3,Lynx Aviation d/b/a Frontier Airlines,L4,Lynx Aviation d/b/a Frontier Airlines,1139,D,1,1,2008,4,20084,20084Lynx Aviation d/b/a Frontier Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
-2341.07,-10639.63,246328.69,,,,,,,,4453.88,,4453.88,,,250782.57,154640.72,58016.54,5341.39,6132.07,893.82,16824.04,,8947.49,10626.14,261422.2,-8160.27,1168.55,,,,8359.19,1367.47,-9272.17,-6931.1,-2341.07,,,,-2341.07,,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,6689,D,3,3,2008,1,20081,20081Mesa Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
1619.84,-1768.86,281642.78,,,,,,,,4392.1,,4392.1,,,286034.88,184108.42,52949.37,4822.11,5987.89,1701.76,17202.69,,8812.47,12219.04,287803.74,-6595.31,379.11,,,,9961.2,3745,1976.14,356.3,1619.84,,,,1619.84,,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,6689,D,3,3,2008,2,20082,20082Mesa Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
-15776.11,-9775.63,277413.37,,268.11,,268.11,24,24,,4014.67,,4014.67,,,281720.15,184724.91,60377.6,5895.24,6043.66,1231.84,16199.55,,8255.01,8767.97,291495.77,-7502.5,114.42,,,,-132.83,-7520.92,-17296.54,-1520.43,-15776.11,,,,-15776.11,,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,6689,D,3,3,2008,3,20083,20083Mesa Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
8489.01,15574.35,214820.16,,570.36,,570.36,,,,3845.22,,3845.22,,42.1,219277.84,125466.2,44165.36,4676.95,6181.75,1119.15,7812.26,,8141.37,6140.46,203703.49,-7169.96,347.88,,,,-263.27,-7085.34,8489.01,,8489.01,,,,8489.01,,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,6689,D,3,3,2008,4,20084,20084Mesa Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
-9878.45,-9670.05,71591.95,,,,,,,,7366.48,,7366.48,,,78958.43,39258.49,15165.44,2117.96,17356.1,,12280.63,,2449.85,,88628.48,-44.16,0,0.09,,,-164.47,-208.55,-9878.6,-0.15,-9878.45,,,,-9878.45,,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,6692,D,2,2,2008,1,20081,20081Mesaba Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
2817.83,3119.49,83073.53,,,,,,,,7495.75,,7495.75,,,90569.28,40066.41,16848.15,2277.89,15665.94,,10132.44,,2458.95,,87449.79,-345.91,0.71,-0.74,,,44.27,-301.66,2817.83,,2817.83,,,,2817.83,,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,6692,D,2,2,2008,2,20082,20082Mesaba Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
4868.83,5174.95,93210.57,,,,,,,,7798.17,,7798.17,,,101008.74,43917.39,18200.92,2581.07,17005.27,,11613.25,,2515.89,,95833.79,-368.73,,0,,,62.76,-305.98,4868.98,0.15,4868.83,,,,4868.83,,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,6692,D,2,2,2008,3,20083,20083Mesaba Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
4157.69,4497.06,92621.15,,,,,,,,14140.69,,14140.69,,,106761.84,50660.39,18360.12,2876.84,15941.22,,11584.02,,2842.19,,102264.77,-444.46,-0.03,0.01,,,220.11,-224.37,4272.69,115,4157.69,,,,4157.69,,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,6692,D,2,2,2008,4,20084,20084Mesaba Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
1324.18,1950.81,,,,,,22121.48,22121.48,,,,,,,22121.48,11083.88,2289.03,,,,6627.41,,170.35,,20170.67,,42.04,,,,,42.04,1992.85,668.67,1324.18,,,,1324.18,,20402,GL,Miami Air International,GL,Miami Air International,6690,D,2,2,2008,1,20081,20081Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
1523.52,2244.48,,,,,,25451.59,25451.59,,,,,,,25451.59,12752.42,2633.62,,,,7625.08,,196,,23207.12,,48.37,,,,,48.37,2292.85,769.33,1523.52,,,,1523.52,,20402,GL,Miami Air International,GL,Miami Air International,16690,I,2,2,2008,1,20081,20081Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
892.77,1145.28,,,,,,19701.2,19701.2,,,,,,,19701.2,9987.33,1827.74,,,,6564.54,,176.31,,18555.93,,15.8,,,,,15.8,1161.08,268.31,892.77,,,,892.77,,20402,GL,Miami Air International,GL,Miami Air International,6690,D,2,2,2008,2,20082,20082Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
1027.17,1317.68,,,,,,22666.98,22666.98,,,,,,,22666.98,11490.8,2102.89,,,,7552.75,,202.85,,21349.29,,18.18,,,,,18.18,1335.86,308.7,1027.17,,,,1027.17,,20402,GL,Miami Air International,GL,Miami Air International,16690,I,2,2,2008,2,20082,20082Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
1575.69,2468.78,,,,,,19306.58,19306.58,,,,,,,19306.58,8543.33,1619.38,,,,6496.2,,178.88,,16837.79,,30.4,,,,,30.4,2499.18,923.49,1575.69,,,,1575.69,,20402,GL,Miami Air International,GL,Miami Air International,6690,D,2,2,2008,3,20083,20083Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
1836.3,2863.84,,,,,,22212.94,22212.94,,,,,,,22212.94,9806.01,1862.01,,,,7474.12,,206.96,,19349.11,,34.98,,,,,34.98,2898.81,1062.51,1836.3,,,,1836.3,,20402,GL,Miami Air International,GL,Miami Air International,16690,I,2,2,2008,3,20083,20083Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
75.98,868.59,,,,,,20948.96,20948.96,,,,,,,20948.96,12715.53,1176.26,,,,5977.86,,210.72,,20080.37,,61.6,,,,,61.6,930.19,854.21,75.98,,,,75.98,,20402,GL,Miami Air International,GL,Miami Air International,6690,D,2,2,2008,4,20084,20084Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
1825.47,2737.39,,,,,,24102.57,24102.57,,,,,,,24102.57,10343.66,1353.33,,,,9425.74,,242.44,,21365.18,,70.87,,,,,70.87,2808.26,982.8,1825.47,,,,1825.47,,20402,GL,Miami Air International,GL,Miami Air International,16690,I,2,2,2008,4,20084,20084Miami Air International,#N/A,#N/A,#N/A,#N/A,#N/A
-51844.27,-50696.24,124864.96,1766.86,1172.14,927.9,244.24,5048.1,5048.1,,5873.96,4686.56,1187.39,,36746.25,175472.26,98432.88,14742.15,8758.95,22767.26,16152.81,26930.14,,2821.52,35562.79,226168.5,,1746.41,,-32.31,,-2862.12,-1148.03,-51844.27,,-51844.27,,,,-51844.27,,20314,YX (1),"Midwest Airline, Inc.",YX,"Midwest Airline, Inc.",6706,D,2,2,2008,1,20081,"20081Midwest Airline, Inc.",#N/A,#N/A,#N/A,#N/A,#N/A
-39093.13,-35853.64,131169.82,1627.9,1159.66,808.35,351.3,5675.21,5675.21,,5255.1,4266.74,988.35,,50362.94,195250.62,107216.18,14347.02,9302.69,18508.35,14208.49,9437.41,,5569.42,52514.71,231104.27,,1029.81,,0.7,,-4270,-3239.49,-39093.13,,-39093.13,,,,-39093.13,,20314,YX (1),"Midwest Airline, Inc.",YX,"Midwest Airline, Inc.",6706,D,2,2,2008,2,20082,"20082Midwest Airline, Inc.",#N/A,#N/A,#N/A,#N/A,#N/A
-58696.78,-51160.23,116039.22,1201.75,1466.93,703.92,763.01,3549.15,3549.15,,4359.63,3129.14,1230.49,,44221.23,170837.91,110017.97,9882.2,7025.33,16509.82,13932.41,13594.88,,6829.27,44206.26,221998.14,,544.19,,-2878.32,,-5202.42,-7536.55,-58696.78,,-58696.78,,,,-58696.78,,20314,YX (1),"Midwest Airline, Inc.",YX,"Midwest Airline, Inc.",6706,D,2,2,2008,3,20083,"20083Midwest Airline, Inc.",#N/A,#N/A,#N/A,#N/A,#N/A
-387234.89,-18674.04,45212.74,795.35,3207.58,588.29,2619.29,3450.27,3450.27,,2848.36,2213.25,635.1,,55829.44,111343.74,39648.95,8147.33,3157.15,12821.37,9676.02,1658.09,,6007.01,48901.88,130017.78,,234.32,,-1169.14,,-367626.03,-368560.85,-387234.89,,-387234.89,,,,-387234.89,,20314,YX (1),"Midwest Airline, Inc.",YX,"Midwest Airline, Inc.",6706,D,2,2,2008,4,20084,"20084Midwest Airline, Inc.",#N/A,#N/A,#N/A,#N/A,#N/A
840.3,3976.2,16397.05,,,,,83809.99,83809.99,,,,,,,100207.04,53531.48,5863.13,10908.78,7054.59,109.04,15415.27,,3348.56,,96230.85,,587.08,,,,-3016.42,-2429.34,1546.85,706.55,840.3,,,,840.3,,20415,NA,North American Airlines,NA,North American Airlines,16730,L,2,2,2008,1,20081,20081North American Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
12403.06,17179.67,6896.34,,,,,126803.58,126803.58,,,,,,,133699.93,65644.73,7662.16,12871.07,6743.93,45.39,19898.87,,3654.11,,116520.26,,535.5,,,,-4942.11,-4406.61,12773.06,370,12403.06,,,,12403.06,,20415,NA,North American Airlines,NA,North American Airlines,16730,L,2,2,2008,2,20082,20082North American Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
17236.99,22918.14,1446.97,2.59,-11.79,-15,3.22,135050.07,135050.07,,31.91,,31.91,,,136519.76,60802.88,11790.27,13559.19,8804.87,8216.57,7214.86,,3212.99,,113601.62,,-5071.6,220.29,,,9.93,-4841.38,18076.76,839.77,17236.99,,,,17236.99,,20415,NA,North American Airlines,NA,North American Airlines,16730,L,2,2,2008,3,20083,20083North American Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
-36585.76,-10057.93,707.03,9.71,,,,96548.13,96548.13,,24.56,,24.56,,,97289.43,37905.82,10357.97,10877.06,7533.16,4617.01,5924.9,,30137.95,-6.5,107347.37,,-4542.95,62.32,,,-1414.38,-5895,-15952.93,20632.83,-36585.76,,,,-36585.76,,20415,NA,North American Airlines,NA,North American Airlines,16730,L,2,2,2008,4,20084,20084North American Airlines,#N/A,#N/A,#N/A,#N/A,#N/A
-468.44,-410.69,,5228.35,4681.1,4681.1,,747.52,,747.52,239.4,,239.4,,260.39,11156.75,5020.2,1880.78,,,,,3916.25,719.92,30.3,11567.44,-1.79,,,,,-55.95,-57.75,-468.44,,-468.44,,,,-468.44,,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,6721,D,1,1,2008,1,20081,20081Northern Air Cargo Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
580.06,617.48,,5301.04,6747.56,6747.56,,1309.72,,1309.72,206.85,,206.85,,401.14,13966.3,6595.3,1731.59,,,,,4233.27,747.53,41.13,13348.82,0.05,,,,,-37.47,-37.42,580.06,,580.06,,,,580.06,,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,6721,D,1,1,2008,2,20082,20082Northern Air Cargo Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
2283.46,2642.43,,5750.85,9000.1,9000.1,,1705.5,,1705.5,160.9,,160.9,,365.63,16982.97,7062.12,1776.71,,,,,4688.36,755.76,57.6,14340.54,-0.6,,,,,-358.38,-358.98,2283.46,,2283.46,,,,2283.46,,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,6721,D,1,1,2008,3,20083,20083Northern Air Cargo Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
792.27,853.59,,5355.32,4448.87,4448.87,,693.33,,693.33,169.36,,169.36,,227.16,10894.05,3819.72,1634.02,,,,,3819.68,752.7,14.35,10040.46,,0.03,,,,-61.35,-61.32,792.27,,792.27,,,,792.27,,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,6721,D,1,1,2008,4,20084,20084Northern Air Cargo Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
-4000676,-29097,1344502,589,62341,57854,4487,24505,23695,810,104213,92686,11527,,705788,2241938,759686,163307,98049,329822,192925,79655,,99146,548445,2271035,-65559,897,-1730,,,-3904693,-3971085,-4000182,494,-4000676,,,,-4000676,,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,1600,D,3,3,2008,1,20081,20081Northwest Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
-126440,-99284,539429,5535,101643,98013,3630,,,,7040,5331,1709,,16648,670295,373764,68612,62561,122794,75217,46274,,17996,2361,769579,-31072,-1023,-6193,,,11148,-27140,-126424,16,-126440,,,,-126440,,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,2008,1,20081,20081Northwest Airlines Inc.,#N/A,#N/A,#N/A,#N/A,#N/A
